time,longitude,latitude,pco2_uatm
2024-09-07,-91.0,10.25,436.43756
2024-09-07,-90.75,10.25,376.92236
2024-09-07,-90.5,10.25,365.84927
2024-09-07,-90.25,10.25,363.4353
2024-09-07,-90.0,10.25,364.34097
2024-09-07,-110.0,10.5,402.88647
2024-09-07,-109.75,10.5,399.94415
2024-09-07,-109.5,10.5,395.1134
2024-09-07,-109.25,10.5,390.79596
2024-09-07,-109.0,10.5,390.65952
2024-09-07,-108.75,10.5,392.41367
2024-09-07,-108.5,10.5,394.60437
2024-09-07,-108.25,10.5,394.28546
2024-09-07,-108.0,10.5,394.12097
2024-09-07,-107.75,10.5,395.56668
2024-09-07,-107.5,10.5,399.0838
2024-09-07,-107.25,10.5,401.43866
2024-09-07,-107.0,10.5,400.00317
2024-09-07,-106.75,10.5,399.8697
2024-09-07,-106.5,10.5,405.80005
2024-09-07,-106.25,10.5,409.29895
2024-09-07,-106.0,10.5,410.42456
2024-09-07,-105.75,10.5,409.82306
2024-09-07,-105.5,10.5,405.29355
2024-09-07,-105.25,10.5,399.6547
2024-09-07,-105.0,10.5,393.647
2024-09-07,-104.75,10.5,390.1321
2024-09-07,-104.5,10.5,387.0426
2024-09-07,-104.25,10.5,388.88852
2024-09-07,-104.0,10.5,397.5563
2024-09-07,-103.75,10.5,395.7265
2024-09-07,-103.5,10.5,393.9293
2024-09-07,-103.25,10.5,392.00842
2024-09-07,-103.0,10.5,398.7454
2024-09-07,-102.75,10.5,414.38214
2024-09-07,-102.5,10.5,422.3266
2024-09-07,-102.25,10.5,425.4983
2024-09-07,-102.0,10.5,421.92175
2024-09-07,-101.75,10.5,427.43457
2024-09-07,-101.5,10.5,435.45605
2024-09-07,-101.25,10.5,434.60037
2024-09-07,-101.0,10.5,436.39758
2024-09-07,-100.75,10.5,438.57742
2024-09-07,-100.5,10.5,442.7719
2024-09-07,-100.25,10.5,444.05927
2024-09-07,-100.0,10.5,440.84186
2024-09-07,-99.75,10.5,434.6408
2024-09-07,-99.5,10.5,432.21585
2024-09-07,-99.25,10.5,422.8158
2024-09-07,-99.0,10.5,391.449
2024-09-07,-98.75,10.5,376.30475
2024-09-07,-98.5,10.5,377.8319
2024-09-07,-98.25,10.5,381.74152
2024-09-07,-98.0,10.5,385.4248
2024-09-07,-97.75,10.5,386.5396
2024-09-07,-97.5,10.5,386.16327
2024-09-07,-97.25,10.5,385.049
2024-09-07,-97.0,10.5,384.05432
2024-09-07,-96.75,10.5,389.0941
2024-09-07,-96.5,10.5,399.40222
2024-09-07,-96.25,10.5,408.05447
2024-09-07,-96.0,10.5,413.25885
2024-09-07,-95.75,10.5,416.7783
2024-09-07,-95.5,10.5,423.11954
2024-09-07,-95.25,10.5,441.46582
2024-09-07,-95.0,10.5,467.42566
2024-09-07,-94.75,10.5,479.41513
2024-09-07,-94.5,10.5,477.63736
2024-09-07,-94.25,10.5,465.21484
2024-09-07,-94.0,10.5,458.8734
2024-09-07,-93.75,10.5,458.4863
2024-09-07,-93.5,10.5,459.72357
2024-09-07,-93.25,10.5,460.38135
2024-09-07,-93.0,10.5,454.70337
2024-09-07,-92.75,10.5,447.51498
2024-09-07,-92.5,10.5,437.75287
2024-09-07,-92.25,10.5,430.4683
2024-09-07,-92.0,10.5,432.60944
2024-09-07,-91.75,10.5,438.9992
2024-09-07,-91.5,10.5,479.33762
2024-09-07,-91.25,10.5,500.41162
2024-09-07,-91.0,10.5,415.85727
2024-09-07,-90.75,10.5,372.84772
2024-09-07,-90.5,10.5,364.72363
2024-09-07,-90.25,10.5,363.73517
2024-09-07,-90.0,10.5,362.2124
2024-09-07,-110.0,10.75,396.22314
2024-09-07,-109.75,10.75,395.4605
2024-09-07,-109.5,10.75,391.12213
2024-09-07,-109.25,10.75,390.88992
2024-09-07,-109.0,10.75,392.98917
2024-09-07,-108.75,10.75,394.01648
2024-09-07,-108.5,10.75,394.56805
2024-09-07,-108.25,10.75,394.25897
2024-09-07,-108.0,10.75,396.77283
2024-09-07,-107.75,10.75,410.6613
2024-09-07,-107.5,10.75,419.26578
2024-09-07,-107.25,10.75,420.6524
2024-09-07,-107.0,10.75,418.97556
2024-09-07,-106.75,10.75,417.08484
2024-09-07,-106.5,10.75,421.4783
2024-09-07,-106.25,10.75,421.7472
2024-09-07,-106.0,10.75,421.51416
2024-09-07,-105.75,10.75,419.2461
2024-09-07,-105.5,10.75,413.97205
2024-09-07,-105.25,10.75,408.2926
2024-09-07,-105.0,10.75,404.25674
2024-09-07,-104.75,10.75,397.2067
2024-09-07,-104.5,10.75,391.1867
2024-09-07,-104.25,10.75,390.19452
2024-09-07,-104.0,10.75,397.53967
2024-09-07,-103.75,10.75,396.60373
2024-09-07,-103.5,10.75,394.43878
2024-09-07,-103.25,10.75,392.46414
2024-09-07,-103.0,10.75,396.9201
2024-09-07,-102.75,10.75,413.79318
2024-09-07,-102.5,10.75,424.45767
2024-09-07,-102.25,10.75,427.71222
2024-09-07,-102.0,10.75,423.239
2024-09-07,-101.75,10.75,426.1922
2024-09-07,-101.5,10.75,437.03436
2024-09-07,-101.25,10.75,440.46603
2024-09-07,-101.0,10.75,449.4768
2024-09-07,-100.75,10.75,452.69806
2024-09-07,-100.5,10.75,451.46954
2024-09-07,-100.25,10.75,440.8955
2024-09-07,-100.0,10.75,432.50836
2024-09-07,-99.75,10.75,429.89972
2024-09-07,-99.5,10.75,433.11206
2024-09-07,-99.25,10.75,422.25766
2024-09-07,-99.0,10.75,391.26483
2024-09-07,-98.75,10.75,375.19183
2024-09-07,-98.5,10.75,376.82065
2024-09-07,-98.25,10.75,381.88354
2024-09-07,-98.0,10.75,385.14774
2024-09-07,-97.75,10.75,385.7983
2024-09-07,-97.5,10.75,384.825
2024-09-07,-97.25,10.75,381.8431
2024-09-07,-97.0,10.75,379.86905
2024-09-07,-96.75,10.75,381.47723
2024-09-07,-96.5,10.75,390.12128
2024-09-07,-96.25,10.75,399.06512
2024-09-07,-96.0,10.75,407.90912
2024-09-07,-95.75,10.75,414.1106
2024-09-07,-95.5,10.75,420.1062
2024-09-07,-95.25,10.75,432.4544
2024-09-07,-95.0,10.75,457.803
2024-09-07,-94.75,10.75,472.48215
2024-09-07,-94.5,10.75,471.147
2024-09-07,-94.25,10.75,453.26187
2024-09-07,-94.0,10.75,439.65283
2024-09-07,-93.75,10.75,426.88687
2024-09-07,-93.5,10.75,417.5549
2024-09-07,-93.25,10.75,414.38403
2024-09-07,-93.0,10.75,412.2128
2024-09-07,-92.75,10.75,409.0947
2024-09-07,-92.5,10.75,409.23795
2024-09-07,-92.25,10.75,410.8946
2024-09-07,-92.0,10.75,412.31656
2024-09-07,-91.75,10.75,422.20294
2024-09-07,-91.5,10.75,469.40613
2024-09-07,-91.25,10.75,486.21356
2024-09-07,-91.0,10.75,399.59186
2024-09-07,-90.75,10.75,371.1652
2024-09-07,-90.5,10.75,366.6001
2024-09-07,-90.25,10.75,364.88403
2024-09-07,-90.0,10.75,362.87775
2024-09-07,-110.0,11.0,394.49796
2024-09-07,-109.75,11.0,392.6512
2024-09-07,-109.5,11.0,395.0101
2024-09-07,-109.25,11.0,399.3545
2024-09-07,-109.0,11.0,402.88843
2024-09-07,-108.75,11.0,405.15958
2024-09-07,-108.5,11.0,402.1423
2024-09-07,-108.25,11.0,403.9093
2024-09-07,-108.0,11.0,413.74884
2024-09-07,-107.75,11.0,429.48273
2024-09-07,-107.5,11.0,430.54608
2024-09-07,-107.25,11.0,426.28662
2024-09-07,-107.0,11.0,425.41528
2024-09-07,-106.75,11.0,424.95905
2024-09-07,-106.5,11.0,427.36725
2024-09-07,-106.25,11.0,428.2994
2024-09-07,-106.0,11.0,428.07477
2024-09-07,-105.75,11.0,424.78003
2024-09-07,-105.5,11.0,421.803
2024-09-07,-105.25,11.0,417.09058
2024-09-07,-105.0,11.0,412.2317
2024-09-07,-104.75,11.0,407.8471
2024-09-07,-104.5,11.0,398.6298
2024-09-07,-104.25,11.0,392.87708
2024-09-07,-104.0,11.0,396.56165
2024-09-07,-103.75,11.0,398.4217
2024-09-07,-103.5,11.0,395.27246
2024-09-07,-103.25,11.0,393.27332
2024-09-07,-103.0,11.0,397.0147
2024-09-07,-102.75,11.0,415.62146
2024-09-07,-102.5,11.0,428.1571
2024-09-07,-102.25,11.0,429.9239
2024-09-07,-102.0,11.0,427.33426
2024-09-07,-101.75,11.0,426.31152
2024-09-07,-101.5,11.0,437.67514
2024-09-07,-101.25,11.0,443.71655
2024-09-07,-101.0,11.0,451.6703
2024-09-07,-100.75,11.0,451.31985
2024-09-07,-100.5,11.0,437.8247
2024-09-07,-100.25,11.0,424.11108
2024-09-07,-100.0,11.0,418.96118
2024-09-07,-99.75,11.0,422.06607
2024-09-07,-99.5,11.0,430.13348
2024-09-07,-99.25,11.0,424.56662
2024-09-07,-99.0,11.0,392.65393
2024-09-07,-98.75,11.0,376.31555
2024-09-07,-98.5,11.0,377.78168
2024-09-07,-98.25,11.0,383.79056
2024-09-07,-98.0,11.0,392.31415
2024-09-07,-97.75,11.0,399.50165
2024-09-07,-97.5,11.0,401.81927
2024-09-07,-97.25,11.0,394.8593
2024-09-07,-97.0,11.0,383.1326
2024-09-07,-96.75,11.0,377.05194
2024-09-07,-96.5,11.0,375.98172
2024-09-07,-96.25,11.0,379.70215
2024-09-07,-96.0,11.0,388.04916
2024-09-07,-95.75,11.0,401.06674
2024-09-07,-95.5,11.0,412.717
2024-09-07,-95.25,11.0,420.93573
2024-09-07,-95.0,11.0,437.8398
2024-09-07,-94.75,11.0,458.95764
2024-09-07,-94.5,11.0,466.32312
2024-09-07,-94.25,11.0,456.58545
2024-09-07,-94.0,11.0,441.00766
2024-09-07,-93.75,11.0,419.86026
2024-09-07,-93.5,11.0,405.79047
2024-09-07,-93.25,11.0,403.23413
2024-09-07,-93.0,11.0,403.92706
2024-09-07,-92.75,11.0,406.84433
2024-09-07,-92.5,11.0,410.96054
2024-09-07,-92.25,11.0,412.4475
2024-09-07,-92.0,11.0,413.54306
2024-09-07,-91.75,11.0,421.2822
2024-09-07,-91.5,11.0,467.6082
2024-09-07,-91.25,11.0,462.6491
2024-09-07,-91.0,11.0,385.94394
2024-09-07,-90.75,11.0,372.41113
2024-09-07,-90.5,11.0,370.27158
2024-09-07,-90.25,11.0,366.79428
2024-09-07,-90.0,11.0,364.29456
2024-09-07,-110.0,11.25,394.61703
2024-09-07,-109.75,11.25,401.5653
2024-09-07,-109.5,11.25,413.61273
2024-09-07,-109.25,11.25,422.57355
2024-09-07,-109.0,11.25,425.46405
2024-09-07,-108.75,11.25,425.04184
2024-09-07,-108.5,11.25,425.29373
2024-09-07,-108.25,11.25,428.73065
2024-09-07,-108.0,11.25,434.61542
2024-09-07,-107.75,11.25,436.9478
2024-09-07,-107.5,11.25,431.2138
2024-09-07,-107.25,11.25,427.30872
2024-09-07,-107.0,11.25,426.88623
2024-09-07,-106.75,11.25,426.8558
2024-09-07,-106.5,11.25,429.99323
2024-09-07,-106.25,11.25,430.89032
2024-09-07,-106.0,11.25,429.1901
2024-09-07,-105.75,11.25,424.36346
2024-09-07,-105.5,11.25,420.05682
2024-09-07,-105.25,11.25,416.93384
2024-09-07,-105.0,11.25,414.49176
2024-09-07,-104.75,11.25,410.1993
2024-09-07,-104.5,11.25,402.87714
2024-09-07,-104.25,11.25,395.80975
2024-09-07,-104.0,11.25,395.87836
2024-09-07,-103.75,11.25,398.30927
2024-09-07,-103.5,11.25,394.5359
2024-09-07,-103.25,11.25,393.94495
2024-09-07,-103.0,11.25,400.79926
2024-09-07,-102.75,11.25,421.54456
2024-09-07,-102.5,11.25,433.313
2024-09-07,-102.25,11.25,431.66782
2024-09-07,-102.0,11.25,430.007
2024-09-07,-101.75,11.25,429.2223
2024-09-07,-101.5,11.25,437.69574
2024-09-07,-101.25,11.25,441.11526
2024-09-07,-101.0,11.25,444.67972
2024-09-07,-100.75,11.25,437.31033
2024-09-07,-100.5,11.25,425.47186
2024-09-07,-100.25,11.25,422.5783
2024-09-07,-100.0,11.25,419.47495
2024-09-07,-99.75,11.25,421.935
2024-09-07,-99.5,11.25,429.50946
2024-09-07,-99.25,11.25,430.78854
2024-09-07,-99.0,11.25,401.9016
2024-09-07,-98.75,11.25,381.06226
2024-09-07,-98.5,11.25,380.00775
2024-09-07,-98.25,11.25,382.6273
2024-09-07,-98.0,11.25,390.8458
2024-09-07,-97.75,11.25,402.99084
2024-09-07,-97.5,11.25,410.10388
2024-09-07,-97.25,11.25,411.0177
2024-09-07,-97.0,11.25,396.1168
2024-09-07,-96.75,11.25,379.1692
2024-09-07,-96.5,11.25,374.7273
2024-09-07,-96.25,11.25,375.0833
2024-09-07,-96.0,11.25,375.54236
2024-09-07,-95.75,11.25,382.1336
2024-09-07,-95.5,11.25,398.74426
2024-09-07,-95.25,11.25,413.49704
2024-09-07,-95.0,11.25,420.63965
2024-09-07,-94.75,11.25,439.6295
2024-09-07,-94.5,11.25,454.12134
2024-09-07,-94.25,11.25,454.86783
2024-09-07,-94.0,11.25,432.67578
2024-09-07,-93.75,11.25,405.36923
2024-09-07,-93.5,11.25,397.08347
2024-09-07,-93.25,11.25,400.3862
2024-09-07,-93.0,11.25,406.63174
2024-09-07,-92.75,11.25,416.18695
2024-09-07,-92.5,11.25,425.92252
2024-09-07,-92.25,11.25,426.1002
2024-09-07,-92.0,11.25,419.97556
2024-09-07,-91.75,11.25,432.43802
2024-09-07,-91.5,11.25,466.07437
2024-09-07,-91.25,11.25,419.0967
2024-09-07,-91.0,11.25,376.54697
2024-09-07,-90.75,11.25,376.0892
2024-09-07,-90.5,11.25,377.42032
2024-09-07,-90.25,11.25,373.74823
2024-09-07,-90.0,11.25,367.6138
2024-09-07,-110.0,11.5,409.30707
2024-09-07,-109.75,11.5,423.99445
2024-09-07,-109.5,11.5,436.2196
2024-09-07,-109.25,11.5,439.98965
2024-09-07,-109.0,11.5,441.0637
2024-09-07,-108.75,11.5,443.24826
2024-09-07,-108.5,11.5,443.65204
2024-09-07,-108.25,11.5,444.81
2024-09-07,-108.0,11.5,443.14682
2024-09-07,-107.75,11.5,438.885
2024-09-07,-107.5,11.5,432.56323
2024-09-07,-107.25,11.5,429.30304
2024-09-07,-107.0,11.5,429.7202
2024-09-07,-106.75,11.5,429.74033
2024-09-07,-106.5,11.5,432.24017
2024-09-07,-106.25,11.5,432.94348
2024-09-07,-106.0,11.5,430.30807
2024-09-07,-105.75,11.5,424.36823
2024-09-07,-105.5,11.5,418.26562
2024-09-07,-105.25,11.5,414.38275
2024-09-07,-105.0,11.5,411.40836
2024-09-07,-104.75,11.5,407.89227
2024-09-07,-104.5,11.5,403.33563
2024-09-07,-104.25,11.5,398.0813
2024-09-07,-104.0,11.5,396.64444
2024-09-07,-103.75,11.5,396.9673
2024-09-07,-103.5,11.5,395.652
2024-09-07,-103.25,11.5,396.49908
2024-09-07,-103.0,11.5,410.84503
2024-09-07,-102.75,11.5,430.2225
2024-09-07,-102.5,11.5,437.4994
2024-09-07,-102.25,11.5,433.4438
2024-09-07,-102.0,11.5,431.16443
2024-09-07,-101.75,11.5,430.7387
2024-09-07,-101.5,11.5,437.3136
2024-09-07,-101.25,11.5,438.92633
2024-09-07,-101.0,11.5,441.2091
2024-09-07,-100.75,11.5,435.8591
2024-09-07,-100.5,11.5,428.2489
2024-09-07,-100.25,11.5,425.97287
2024-09-07,-100.0,11.5,421.65228
2024-09-07,-99.75,11.5,424.3258
2024-09-07,-99.5,11.5,432.44843
2024-09-07,-99.25,11.5,436.22226
2024-09-07,-99.0,11.5,421.6845
2024-09-07,-98.75,11.5,393.6252
2024-09-07,-98.5,11.5,383.16898
2024-09-07,-98.25,11.5,381.70547
2024-09-07,-98.0,11.5,383.1865
2024-09-07,-97.75,11.5,392.10968
2024-09-07,-97.5,11.5,405.7995
2024-09-07,-97.25,11.5,410.3819
2024-09-07,-97.0,11.5,398.66776
2024-09-07,-96.75,11.5,380.57376
2024-09-07,-96.5,11.5,375.59326
2024-09-07,-96.25,11.5,376.33936
2024-09-07,-96.0,11.5,377.2369
2024-09-07,-95.75,11.5,375.46582
2024-09-07,-95.5,11.5,383.96976
2024-09-07,-95.25,11.5,407.39505
2024-09-07,-95.0,11.5,415.24677
2024-09-07,-94.75,11.5,425.7096
2024-09-07,-94.5,11.5,438.2788
2024-09-07,-94.25,11.5,442.49698
2024-09-07,-94.0,11.5,411.85635
2024-09-07,-93.75,11.5,393.57547
2024-09-07,-93.5,11.5,396.91418
2024-09-07,-93.25,11.5,406.55713
2024-09-07,-93.0,11.5,417.35898
2024-09-07,-92.75,11.5,428.90784
2024-09-07,-92.5,11.5,440.91052
2024-09-07,-92.25,11.5,442.34927
2024-09-07,-92.0,11.5,431.6444
2024-09-07,-91.75,11.5,444.92032
2024-09-07,-91.5,11.5,444.2423
2024-09-07,-91.25,11.5,386.83105
2024-09-07,-91.0,11.5,379.7915
2024-09-07,-90.75,11.5,388.44342
2024-09-07,-90.5,11.5,389.4771
2024-09-07,-90.25,11.5,382.98917
2024-09-07,-90.0,11.5,370.349
2024-09-07,-110.0,11.75,431.9838
2024-09-07,-109.75,11.75,438.89758
2024-09-07,-109.5,11.75,439.53784
2024-09-07,-109.25,11.75,439.39313
2024-09-07,-109.0,11.75,440.0858
2024-09-07,-108.75,11.75,443.1497
2024-09-07,-108.5,11.75,444.63617
2024-09-07,-108.25,11.75,446.4087
2024-09-07,-108.0,11.75,445.9386
2024-09-07,-107.75,11.75,442.40643
2024-09-07,-107.5,11.75,437.438
2024-09-07,-107.25,11.75,434.2351
2024-09-07,-107.0,11.75,432.81644
2024-09-07,-106.75,11.75,431.9418
2024-09-07,-106.5,11.75,434.49506
2024-09-07,-106.25,11.75,437.70444
2024-09-07,-106.0,11.75,438.13403
2024-09-07,-105.75,11.75,435.8356
2024-09-07,-105.5,11.75,432.97913
2024-09-07,-105.25,11.75,428.41455
2024-09-07,-105.0,11.75,423.7993
2024-09-07,-104.75,11.75,418.33524
2024-09-07,-104.5,11.75,411.5287
2024-09-07,-104.25,11.75,405.51752
2024-09-07,-104.0,11.75,402.6211
2024-09-07,-103.75,11.75,402.0454
2024-09-07,-103.5,11.75,402.38956
2024-09-07,-103.25,11.75,408.87433
2024-09-07,-103.0,11.75,425.1988
2024-09-07,-102.75,11.75,438.92578
2024-09-07,-102.5,11.75,439.1548
2024-09-07,-102.25,11.75,436.3412
2024-09-07,-102.0,11.75,432.22083
2024-09-07,-101.75,11.75,432.0322
2024-09-07,-101.5,11.75,437.2624
2024-09-07,-101.25,11.75,438.11508
2024-09-07,-101.0,11.75,440.71924
2024-09-07,-100.75,11.75,436.48502
2024-09-07,-100.5,11.75,431.29364
2024-09-07,-100.25,11.75,428.9751
2024-09-07,-100.0,11.75,423.13464
2024-09-07,-99.75,11.75,423.8335
2024-09-07,-99.5,11.75,429.37854
2024-09-07,-99.25,11.75,433.8885
2024-09-07,-99.0,11.75,435.90543
2024-09-07,-98.75,11.75,416.26813
2024-09-07,-98.5,11.75,399.31128
2024-09-07,-98.25,11.75,391.33517
2024-09-07,-98.0,11.75,386.25867
2024-09-07,-97.75,11.75,386.22617
2024-09-07,-97.5,11.75,401.4317
2024-09-07,-97.25,11.75,410.5719
2024-09-07,-97.0,11.75,397.31433
2024-09-07,-96.75,11.75,377.56403
2024-09-07,-96.5,11.75,375.9
2024-09-07,-96.25,11.75,380.94174
2024-09-07,-96.0,11.75,383.0158
2024-09-07,-95.75,11.75,378.66412
2024-09-07,-95.5,11.75,380.99652
2024-09-07,-95.25,11.75,402.64746
2024-09-07,-95.0,11.75,413.48526
2024-09-07,-94.75,11.75,425.27615
2024-09-07,-94.5,11.75,431.39056
2024-09-07,-94.25,11.75,424.07062
2024-09-07,-94.0,11.75,393.05457
2024-09-07,-93.75,11.75,391.37973
2024-09-07,-93.5,11.75,401.19766
2024-09-07,-93.25,11.75,411.19006
2024-09-07,-93.0,11.75,421.10022
2024-09-07,-92.75,11.75,434.2139
2024-09-07,-92.5,11.75,447.9771
2024-09-07,-92.25,11.75,450.66522
2024-09-07,-92.0,11.75,443.6728
2024-09-07,-91.75,11.75,431.5353
2024-09-07,-91.5,11.75,404.83444
2024-09-07,-91.25,11.75,382.5645
2024-09-07,-91.0,11.75,395.8161
2024-09-07,-90.75,11.75,398.51984
2024-09-07,-90.5,11.75,396.4474
2024-09-07,-90.25,11.75,392.60895
2024-09-07,-90.0,11.75,380.09265
2024-09-07,-110.0,12.0,436.36276
2024-09-07,-109.75,12.0,434.92572
2024-09-07,-109.5,12.0,433.35986
2024-09-07,-109.25,12.0,432.95862
2024-09-07,-109.0,12.0,433.16647
2024-09-07,-108.75,12.0,435.13492
2024-09-07,-108.5,12.0,439.424
2024-09-07,-108.25,12.0,443.1282
2024-09-07,-108.0,12.0,446.50208
2024-09-07,-107.75,12.0,446.6579
2024-09-07,-107.5,12.0,442.1731
2024-09-07,-107.25,12.0,439.44775
2024-09-07,-107.0,12.0,438.06293
2024-09-07,-106.75,12.0,437.1679
2024-09-07,-106.5,12.0,438.16025
2024-09-07,-106.25,12.0,441.81244
2024-09-07,-106.0,12.0,441.71292
2024-09-07,-105.75,12.0,442.07455
2024-09-07,-105.5,12.0,441.42175
2024-09-07,-105.25,12.0,440.02252
2024-09-07,-105.0,12.0,439.16608
2024-09-07,-104.75,12.0,437.12604
2024-09-07,-104.5,12.0,432.52844
2024-09-07,-104.25,12.0,425.39496
2024-09-07,-104.0,12.0,418.38458
2024-09-07,-103.75,12.0,416.1134
2024-09-07,-103.5,12.0,418.69208
2024-09-07,-103.25,12.0,427.60907
2024-09-07,-103.0,12.0,439.79782
2024-09-07,-102.75,12.0,442.78976
2024-09-07,-102.5,12.0,440.18488
2024-09-07,-102.25,12.0,438.15472
2024-09-07,-102.0,12.0,433.97733
2024-09-07,-101.75,12.0,434.20044
2024-09-07,-101.5,12.0,437.1986
2024-09-07,-101.25,12.0,436.64923
2024-09-07,-101.0,12.0,437.28314
2024-09-07,-100.75,12.0,435.90424
2024-09-07,-100.5,12.0,433.97815
2024-09-07,-100.25,12.0,430.9046
2024-09-07,-100.0,12.0,423.98022
2024-09-07,-99.75,12.0,422.28357
2024-09-07,-99.5,12.0,423.7553
2024-09-07,-99.25,12.0,428.65643
2024-09-07,-99.0,12.0,431.39282
2024-09-07,-98.75,12.0,429.3133
2024-09-07,-98.5,12.0,418.6546
2024-09-07,-98.25,12.0,408.69934
2024-09-07,-98.0,12.0,396.3535
2024-09-07,-97.75,12.0,389.87103
2024-09-07,-97.5,12.0,402.39075
2024-09-07,-97.25,12.0,411.7734
2024-09-07,-97.0,12.0,395.78143
2024-09-07,-96.75,12.0,376.44162
2024-09-07,-96.5,12.0,377.55536
2024-09-07,-96.25,12.0,387.40747
2024-09-07,-96.0,12.0,391.17398
2024-09-07,-95.75,12.0,387.4487
2024-09-07,-95.5,12.0,385.87366
2024-09-07,-95.25,12.0,404.9665
2024-09-07,-95.0,12.0,420.86145
2024-09-07,-94.75,12.0,432.6491
2024-09-07,-94.5,12.0,429.66568
2024-09-07,-94.25,12.0,403.48376
2024-09-07,-94.0,12.0,387.4682
2024-09-07,-93.75,12.0,391.76694
2024-09-07,-93.5,12.0,399.04633
2024-09-07,-93.25,12.0,402.74106
2024-09-07,-93.0,12.0,413.59058
2024-09-07,-92.75,12.0,432.08572
2024-09-07,-92.5,12.0,447.07928
2024-09-07,-92.25,12.0,450.45883
2024-09-07,-92.0,12.0,433.70978
2024-09-07,-91.75,12.0,409.0891
2024-09-07,-91.5,12.0,388.57254
2024-09-07,-91.25,12.0,390.57477
2024-09-07,-91.0,12.0,399.86157
2024-09-07,-90.75,12.0,400.66583
2024-09-07,-90.5,12.0,401.1237
2024-09-07,-90.25,12.0,401.669
2024-09-07,-90.0,12.0,401.42316
2024-09-07,-110.0,12.25,433.59302
2024-09-07,-109.75,12.25,432.21085
2024-09-07,-109.5,12.25,431.2345
2024-09-07,-109.25,12.25,430.73422
2024-09-07,-109.0,12.25,430.37296
2024-09-07,-108.75,12.25,430.38876
2024-09-07,-108.5,12.25,433.09534
2024-09-07,-108.25,12.25,437.9321
2024-09-07,-108.0,12.25,443.36154
2024-09-07,-107.75,12.25,448.55396
2024-09-07,-107.5,12.25,444.425
2024-09-07,-107.25,12.25,441.2893
2024-09-07,-107.0,12.25,442.51825
2024-09-07,-106.75,12.25,441.4789
2024-09-07,-106.5,12.25,441.92395
2024-09-07,-106.25,12.25,443.04755
2024-09-07,-106.0,12.25,442.2354
2024-09-07,-105.75,12.25,440.80316
2024-09-07,-105.5,12.25,439.6991
2024-09-07,-105.25,12.25,438.98206
2024-09-07,-105.0,12.25,439.08344
2024-09-07,-104.75,12.25,438.31363
2024-09-07,-104.5,12.25,438.77042
2024-09-07,-104.25,12.25,438.54617
2024-09-07,-104.0,12.25,436.1595
2024-09-07,-103.75,12.25,435.26462
2024-09-07,-103.5,12.25,437.56192
2024-09-07,-103.25,12.25,442.27798
2024-09-07,-103.0,12.25,445.51547
2024-09-07,-102.75,12.25,443.81244
2024-09-07,-102.5,12.25,441.76712
2024-09-07,-102.25,12.25,439.18686
2024-09-07,-102.0,12.25,436.2055
2024-09-07,-101.75,12.25,436.34387
2024-09-07,-101.5,12.25,436.25427
2024-09-07,-101.25,12.25,435.66943
2024-09-07,-101.0,12.25,436.57416
2024-09-07,-100.75,12.25,436.7551
2024-09-07,-100.5,12.25,436.73474
2024-09-07,-100.25,12.25,433.48352
2024-09-07,-100.0,12.25,426.34708
2024-09-07,-99.75,12.25,423.1963
2024-09-07,-99.5,12.25,423.79095
2024-09-07,-99.25,12.25,423.5888
2024-09-07,-99.0,12.25,422.6446
2024-09-07,-98.75,12.25,422.0468
2024-09-07,-98.5,12.25,418.79947
2024-09-07,-98.25,12.25,410.89157
2024-09-07,-98.0,12.25,402.83014
2024-09-07,-97.75,12.25,404.04263
2024-09-07,-97.5,12.25,411.91382
2024-09-07,-97.25,12.25,412.37665
2024-09-07,-97.0,12.25,389.17944
2024-09-07,-96.75,12.25,376.37592
2024-09-07,-96.5,12.25,381.99274
2024-09-07,-96.25,12.25,393.89258
2024-09-07,-96.0,12.25,398.85742
2024-09-07,-95.75,12.25,397.84024
2024-09-07,-95.5,12.25,397.70435
2024-09-07,-95.25,12.25,413.5736
2024-09-07,-95.0,12.25,432.07373
2024-09-07,-94.75,12.25,437.65936
2024-09-07,-94.5,12.25,418.8427
2024-09-07,-94.25,12.25,392.33887
2024-09-07,-94.0,12.25,390.1857
2024-09-07,-93.75,12.25,394.88983
2024-09-07,-93.5,12.25,394.8584
2024-09-07,-93.25,12.25,392.99988
2024-09-07,-93.0,12.25,401.07312
2024-09-07,-92.75,12.25,418.95172
2024-09-07,-92.5,12.25,438.9204
2024-09-07,-92.25,12.25,442.82773
2024-09-07,-92.0,12.25,417.2979
2024-09-07,-91.75,12.25,393.83612
2024-09-07,-91.5,12.25,384.81747
2024-09-07,-91.25,12.25,391.71594
2024-09-07,-91.0,12.25,394.90338
2024-09-07,-90.75,12.25,396.55945
2024-09-07,-90.5,12.25,401.36578
2024-09-07,-90.25,12.25,403.6377
2024-09-07,-90.0,12.25,405.95776
2024-09-07,-110.0,12.5,432.9999
2024-09-07,-109.75,12.5,432.25552
2024-09-07,-109.5,12.5,431.3052
2024-09-07,-109.25,12.5,430.4298
2024-09-07,-109.0,12.5,430.00705
2024-09-07,-108.75,12.5,429.76593
2024-09-07,-108.5,12.5,430.97443
2024-09-07,-108.25,12.5,434.92032
2024-09-07,-108.0,12.5,440.52197
2024-09-07,-107.75,12.5,448.46606
2024-09-07,-107.5,12.5,446.26834
2024-09-07,-107.25,12.5,441.63794
2024-09-07,-107.0,12.5,444.9835
