time,latitude,longitude,u,v,mag,pco2_uatm,ssh,sst,sss,chl
2024-09-07,14.0,-103.5,-3.340957642,-0.934265137,3.469128033,445.49817,0.28011125,30.291084,33.473587,0.1172306
2024-09-07,14.0,-103.25,5.079574585,6.801208496,8.488728702,445.34268,0.2993548,31.275688,33.524235,0.18817952
2024-09-07,14.0,-103.0,-1.632217407,0.045349121,1.63284727,444.51724,0.31444493,31.438425,33.504204,0.11837947
2024-09-07,14.0,-102.75,-2.032669067,0.821517944,2.192403993,445.47052,0.31177893,30.50172,33.685223,0.15401173
2024-09-07,14.0,-102.5,-0.751571655,0.349777222,0.828977719,444.72107,0.32665387,30.455927,33.565327,0.12622538
2024-09-07,14.0,-102.25,-0.730758667,-1.761230469,1.906814357,450.4192,0.32637444,30.47214,33.636524,0.125539
2024-09-07,14.0,-102.0,0.578109741,-1.258499146,1.384929952,449.68243,0.3366115,30.766623,33.827972,0.14353168
2024-09-07,14.0,-101.75,-1.311813354,0.014587402,1.311894458,423.9547,0.33177155,30.377546,33.495255,0.12766437
2024-09-07,14.0,-101.5,4.006591797,5.426956177,6.745712058,445.8449,0.32410258,31.451094,33.632385,0.1311252
2024-09-07,14.0,-101.25,2.430480957,1.507049561,2.859796507,443.9347,0.30917037,30.190681,33.306946,0.12694477
2024-09-07,14.0,-101.0,6.159393311,1.105728149,6.257855918,432.462,0.29955593,30.839638,33.68641,0.13013758
2024-09-07,14.0,-100.75,0.165313721,2.032577515,2.039289087,440.0907,0.28451198,30.92127,33.65331,0.12627423
2024-09-07,14.0,-100.5,7.578292847,4.874710083,9.010733647,449.63528,0.30662975,29.825129,33.54223,0.12502445
2024-09-07,14.0,-100.25,1.274871826,1.809616089,2.213596296,434.2992,0.3110282,30.070747,33.522297,0.12291823
2024-09-07,14.0,-100.0,0.412399292,-0.637084961,0.758913976,415.1271,0.3434469,30.71678,33.414383,0.15525103
2024-09-07,14.0,-99.75,2.175964355,5.639343262,6.044585453,425.7568,0.3332094,30.381653,33.369694,0.12795515
2024-09-07,14.0,-99.5,0.525436401,-1.099395752,1.218504998,433.06415,0.4338257,30.545834,33.141376,0.13683562
2024-09-07,14.0,-99.25,-3.594711304,-3.697402954,5.156814711,428.98462,0.41766873,30.480608,33.113712,0.13578832
2024-09-07,14.0,-99.0,1.017059326,1.777389526,2.047809366,426.2311,0.43729565,30.77344,33.059406,0.13814364
2024-09-07,14.0,-98.75,2.297149658,2.205749512,3.184686399,425.8695,0.43652284,30.998837,33.195347,0.13854377
2024-09-07,14.0,-98.5,-1.734115601,2.132980347,2.748956543,419.1821,0.43191212,31.069134,33.273808,0.14368059
2024-09-07,14.0,-98.25,-0.754241943,3.777023315,3.851595258,419.63626,0.4230328,30.872204,33.1783,0.13491613
2024-09-07,14.0,-98.0,0.163543701,0.593460083,0.615582173,427.5265,0.39913642,30.866606,33.402092,0.1487445
2024-09-07,14.0,-97.75,0.388565063,2.233352661,2.266902494,428.6003,0.39771336,30.971256,33.36993,0.13449654
2024-09-07,14.0,-97.5,1.711791992,0.348556519,1.746918278,429.20807,0.34906167,30.973368,33.244373,0.14075664
2024-09-07,14.0,-97.25,-0.639602661,0.339584351,0.72416096,414.18878,0.35448048,30.829437,33.092426,0.15212448
2024-09-07,14.0,-97.0,-2.993392944,0.45539856,3.027835723,430.0478,0.3325203,31.091867,33.32204,0.14019027
2024-09-07,14.0,-96.75,-0.820724487,-1.689956665,1.878707591,398.82703,0.33271843,30.523596,32.990982,0.14944217
2024-09-07,14.0,-96.5,1.034667969,0.610824585,1.201517573,414.73358,0.36894944,30.49387,32.998886,0.188164
2024-09-07,14.0,-96.25,0.784378052,0.223266602,0.815534735,399.2591,0.3505578,30.705309,32.995964,0.17314726
2024-09-07,14.0,-96.0,-2.631362915,-1.5652771,3.061725525,404.56882,0.3529564,30.355377,32.932217,0.19939831
2024-09-07,14.0,-95.75,-4.444168091,0.820861816,4.519341118,412.0073,0.2928481,30.04517,33.156635,0.16855043
2024-09-07,14.0,-95.5,-2.450424194,1.743728638,3.007518627,412.1787,0.27492097,30.081112,33.19107,0.21611641
2024-09-07,14.0,-95.25,-2.391830444,2.184158325,3.23904314,417.81415,0.31670898,30.602024,32.912296,0.20724016
2024-09-07,14.0,-95.0,0.703460693,-2.328887939,2.432812361,416.7508,0.331339,30.640808,32.99243,0.18525527
2024-09-07,14.0,-94.75,-1.601409912,-1.451644897,2.161431612,387.5121,0.29213172,30.353443,32.724636,0.21813206
2024-09-07,14.0,-94.5,0.340820313,1.333068848,1.375947324,382.3544,0.2746373,30.382261,32.889217,0.19049606
2024-09-07,14.0,-94.25,-1.583358765,2.337005615,2.822874461,388.6279,0.27288303,30.849197,32.877182,0.20242614
2024-09-07,14.0,-94.0,2.094451904,1.090606689,2.361387671,365.88193,0.41809174,30.758968,32.230446,0.22352223
2024-09-07,14.0,-93.75,-2.119659424,0.551467896,2.190222115,365.61743,0.4053755,31.17005,32.361065,0.19052376
2024-09-07,14.0,-93.5,1.70980835,2.491210938,3.021518911,372.1737,0.3848449,30.648912,32.350407,0.1680897
2024-09-07,14.0,-93.25,0.272094727,2.602203369,2.616390245,386.24384,0.3620144,31.047548,32.330772,0.18954524
2024-09-07,14.0,-93.0,1.349395752,-1.335540771,1.8985621,408.26328,0.30739313,31.141382,32.99875,0.16766357
2024-09-07,14.0,-92.75,-0.67175293,0.798873901,1.043767938,405.52362,0.3086661,30.685028,33.222168,0.14771304
2024-09-07,14.0,-92.5,0.182861328,-0.165634155,0.246724419,402.9583,0.27003786,30.75961,33.004993,0.14751013
2024-09-07,14.0,-92.25,-0.54460144,-0.749023438,0.926081443,385.508,0.3012889,30.833155,32.54473,0.14514372
2024-09-07,14.0,-92.0,-0.402633667,-0.717193604,0.822484367,365.79135,0.30025905,31.478554,32.49419,0.16337565
2024-09-07,14.0,-91.75,-4.88458252,3.395385742,5.948763798,362.10205,0.30128986,30.940393,32.43206,0.161912
2024-09-07,14.0,-91.5,1.24836731,0.985137939,1.590257117,373.0135875,0.28300685,31.464188,32.301407,0.177093775
2024-09-07,14.0,-91.25,-0.890319824,0.163742065,0.905251818,383.925125,0.27939907428571426,31.30493357142857,32.505635999999996,0.19227555000000002
2024-09-07,14.0,-91.0,-3.181106567,-0.05607605,3.181600779,394.8366625,0.27579129857142853,31.145679142857144,32.709865,0.207457325
2024-09-07,14.0,-90.75,-1.820266724,-0.267654419,1.839839622,405.7482,0.2721835228571428,30.986424714285715,32.914094,0.2226391
2024-09-07,14.0,-90.5,0.457122803,1.232772827,1.3147966,416.6597375,0.26857574714285715,30.827170285714285,33.118323,0.23782087500000001
2024-09-07,14.0,-90.25,-0.869049072,1.072250366,1.380205469,427.571275,0.2649679714285714,30.667915857142855,33.322551999999995,0.25300265
2024-09-07,14.0,-90.0,-0.371704102,-1.095275879,1.156630101,438.48281249999997,0.2613601957142857,30.50866142857143,33.526781,0.268184425
2024-09-07,14.25,-105.0,-1.419815063,-1.534118652,2.090309751,449.39435,0.25775242,30.349407,33.73101,0.2833662
2024-09-07,14.25,-104.75,0.09552002,3.649627686,3.650877472,441.91776,0.2936433,30.082556,33.728138,0.10381109
2024-09-07,14.25,-104.5,-1.912658691,2.005020142,2.770987015,447.59344,0.29313347,30.373615,33.699158,0.108864084
2024-09-07,14.25,-104.25,-0.728683472,1.37348938,1.554815963,441.7181,0.28189856,30.295769,33.70779,0.14119227
2024-09-07,14.25,-104.0,-0.019973755,-1.883743286,1.883849176,448.8068,0.284714,30.589064,33.703995,0.27355063
2024-09-07,14.25,-103.75,-1.573196411,-0.331817627,1.607809033,442.15793,0.31229252,30.191301,33.661114,0.2546054
2024-09-07,14.25,-103.5,0.597473145,-1.726257324,1.826728909,449.3717,0.3075476,31.250387,33.634304,0.11418821
2024-09-07,14.25,-103.25,3.544891357,1.24559021,3.757359406,439.71603,0.31948072,30.544598,33.644253,0.13163884
2024-09-07,14.25,-103.0,-1.055633545,-0.128112793,1.063379081,441.65112,0.34064278,30.80034,33.606243,0.15154247
2024-09-07,14.25,-102.75,-2.688430786,0.400131226,2.71804435,452.47986,0.34573856,30.78723,33.593807,0.1261979
2024-09-07,14.25,-102.5,-1.981338501,1.428329468,2.442504314,447.27173,0.3509955,31.140741,33.790085,0.124746576
2024-09-07,14.25,-102.25,0.279159546,-0.381774902,0.47295045,448.6401,0.36058298,30.85942,33.407978,0.13752036
2024-09-07,14.25,-102.0,-3.095092773,-2.268249512,3.837258803,449.12604,0.3684255,30.928942,33.435738,0.13451552
2024-09-07,14.25,-101.75,0.270980835,-0.594558716,0.653399326,447.8442,0.35259503,30.398935,33.513588,0.12555672
2024-09-07,14.25,-101.5,-1.979354858,3.917251587,4.388929898,437.52536,0.37986457,31.369555,33.77622,0.12897216
2024-09-07,14.25,-101.25,0.127944946,-1.267150879,1.273593836,450.3258,0.33924937,31.60073,33.805775,0.13715295
2024-09-07,14.25,-101.0,3.325210571,-2.91506958,4.422064676,442.93237,0.34762534,30.850576,33.60922,0.13834453
2024-09-07,14.25,-100.75,1.789321899,-0.563262939,1.875883258,451.34027,0.35308823,30.76708,33.519382,0.13221416
2024-09-07,14.25,-100.5,0.128097534,-1.19972229,1.206541566,445.61707,0.31961772,29.758158,33.62093,0.13097279
2024-09-07,14.25,-100.25,0.716537476,-1.743804932,1.885280243,448.5573,0.31303588,30.755629,33.588924,0.12396841
2024-09-07,14.25,-100.0,0.331359863,-0.493225098,0.594197237,452.2772,0.34992853,30.806086,33.32429,0.12852679
2024-09-07,14.25,-99.75,2.218383789,2.173950195,3.106008063,443.39825,0.39764574,30.466991,33.144238,0.12995158
2024-09-07,14.25,-99.5,-0.853393555,4.164108276,4.25065622,416.46304,0.35188767,30.472588,33.38949,0.13381621
2024-09-07,14.25,-99.25,0.798431396,5.485549927,5.543351937,430.69965,0.43499267,31.060188,33.225372,0.15384571
2024-09-07,14.25,-99.0,-0.799621582,-1.808639526,1.977516526,429.64728,0.44159207,30.573332,33.134254,0.13753773
2024-09-07,14.25,-98.75,1.901824951,1.781936646,2.606191926,434.87183,0.43619776,31.190617,33.25062,0.14024244
2024-09-07,14.25,-98.5,3.337844849,0.801208496,3.432658341,424.17517,0.40370786,30.837877,33.21878,0.14311498
2024-09-07,14.25,-98.25,0.302459717,-2.254608154,2.274805444,422.78012,0.39257732,30.988483,33.39943,0.147999
2024-09-07,14.25,-98.0,-4.063964844,-0.592468262,4.106924505,423.7039,0.43570244,30.817902,33.33299,0.13920791
2024-09-07,14.25,-97.75,-0.054901123,-0.432296753,0.435768994,430.11887,0.36059603,30.730408,33.417465,0.14007413
2024-09-07,14.25,-97.5,0.996841431,0.342178345,1.05393494,430.81702,0.33427662,30.7141,33.38008,0.13791446
2024-09-07,14.25,-97.25,-2.56628418,-0.306808472,2.584559136,427.54364,0.3259305,31.112926,33.164112,0.15150082
2024-09-07,14.25,-97.0,0.702468872,-1.869125366,1.99677043,420.94965,0.3240436,30.685297,33.214146,0.19432044
2024-09-07,14.25,-96.75,-3.241455078,2.504608154,4.096351185,410.4694,0.35278788,30.701336,33.188423,0.17150639
2024-09-07,14.25,-96.5,0.312164307,0.383270264,0.494310276,412.19144,0.33007896,30.070498,33.15431,0.18880269
2024-09-07,14.25,-96.25,-2.157073975,-2.79637146,3.531665538,409.2152,0.35000968,30.480392,33.085083,0.19569983
2024-09-07,14.25,-96.0,-3.548797607,1.636795044,3.90807657,413.055,0.33389208,30.223427,33.159176,0.19593939
2024-09-07,14.25,-95.75,1.444702148,-0.272018433,1.470087863,411.16107,0.31387118,30.390852,33.01807,0.22499771
2024-09-07,14.25,-95.5,-1.469314575,2.091049194,2.555654917,413.69208,0.23394589,29.855343,33.272858,0.20561337
2024-09-07,14.25,-95.25,-1.173660278,3.336639404,3.537038445,412.25693,0.21785879,31.008156,33.221447,0.2202925
2024-09-07,14.25,-95.0,-1.165084839,2.152786255,2.447838095,409.04208,0.21509117,31.433891,33.21862,0.17889795
2024-09-07,14.25,-94.75,1.014770508,2.406051636,2.611291569,416.711,0.30147526,31.373098,33.104397,0.21883579
2024-09-07,14.25,-94.5,-0.067932129,0.821472168,0.824276226,405.41653,0.30530977,30.476181,32.967857,0.18794093
2024-09-07,14.25,-94.25,-4.942764282,1.928909302,5.305809066,392.71362,0.37500495,30.37138,32.456806,0.22860527
2024-09-07,14.25,-94.0,3.657699585,4.325408936,5.664620792,378.18924,0.28560314,30.45568,32.9237,0.1932296
2024-09-07,14.25,-93.75,-3.519348145,3.734451294,5.131465466,373.26483,0.3734329,31.296322,32.355545,0.18601856
2024-09-07,14.25,-93.5,1.02557373,-2.112350464,2.348153734,374.28088,0.3820744,30.750793,32.966843,0.19940707
2024-09-07,14.25,-93.25,-0.853103638,-0.287872314,0.90036453,382.38278,0.30351257,30.22009,32.591595,0.16984354
2024-09-07,14.25,-93.0,-0.240386963,-1.131072998,1.1563356,390.39337,0.32772583,30.353277,32.9694,0.14790921
2024-09-07,14.25,-92.75,-0.15788269,0.893341064,0.907185318,401.0667,0.31730124,31.036774,32.75925,0.1451431
2024-09-07,14.25,-92.5,-4.607376099,2.677383423,5.328817552,385.312,0.335342,31.068962,32.703793,0.13897473
2024-09-07,14.25,-92.25,-1.185821533,-0.270233154,1.216223115,374.9085,0.3404847,31.225029,32.591286,0.17281106
2024-09-07,14.25,-92.0,-1.265441895,3.153015137,3.397476658,361.98615,0.3156857,31.112696,32.395584,0.17809093
2024-09-07,14.25,-91.75,-0.392684937,-1.018600464,1.091672279,372.91290000000004,0.31799149111111114,31.102189444444445,32.56118633333333,0.16944483666666668
2024-09-07,14.25,-91.5,-0.737701416,0.568359375,0.931254937,383.83965,0.32029728222222226,31.09168288888889,32.726788666666664,0.16079874333333333
2024-09-07,14.25,-91.25,-0.399978638,1.435668945,1.490345004,394.76640000000003,0.3226030733333333,31.08117633333333,32.892390999999996,0.15215265
2024-09-07,14.25,-91.0,-0.346252441,-0.67539978,0.758983278,405.69315,0.32490886444444445,31.070669777777777,33.05799333333333,0.14350655666666667
2024-09-07,14.25,-90.75,0.292999268,1.63180542,1.657901535,416.61990000000003,0.32721465555555557,31.060163222222222,33.22359566666667,0.13486046333333335
2024-09-07,14.25,-90.5,-0.194702148,0.580490112,0.612272568,427.54665,0.3295204466666667,31.049656666666667,33.389198,0.12621437000000002
2024-09-07,14.25,-90.25,0.040527344,1.726608276,1.727083844,438.4734,0.33182623777777775,31.03915011111111,33.55480033333333,0.11756827666666667
2024-09-07,14.25,-90.0,0.178970337,-1.411346436,1.422648636,449.40015000000005,0.3341320288888889,31.028643555555554,33.720402666666665,0.10892218333333334
2024-09-07,14.5,-105.0,-0.800765991,5.37449646,5.43382355,460.3269,0.33643782,31.018137,33.886005,0.10027609
2024-09-07,14.5,-104.75,7.299026489,6.151245117,9.545344634,455.6439,0.30334276,30.398762,33.8308,0.15567964
2024-09-07,14.5,-104.5,1.825546265,4.350524902,4.718017178,448.0329,0.31645134,30.723434,33.668327,0.13029115
2024-09-07,14.5,-104.25,-2.9453125,0.369873047,2.968446023,442.02316,0.29091957,29.68186,33.413513,0.109520055
2024-09-07,14.5,-104.0,-2.898300171,2.396743774,3.760920712,449.73676,0.29593435,30.294765,33.56104,0.4400865
2024-09-07,14.5,-103.75,-2.98991394,0.479553223,3.028127584,436.9675,0.3209121,30.311699,33.62461,0.11137463
2024-09-07,14.5,-103.5,-1.512664795,0.140167236,1.519145035,442.32257,0.3392824,30.466297,33.55573,0.113480285
2024-09-07,14.5,-103.25,3.287155151,6.272750854,7.081863616,449.6179,0.35903263,31.260551,33.51713,0.12091947
2024-09-07,14.5,-103.0,1.557754517,-0.430923462,1.616259312,439.9429,0.37255207,32.18406,33.53565,0.11083705
2024-09-07,14.5,-102.75,1.029922485,1.948303223,2.203775345,443.77216,0.3536401,30.785946,33.7431,0.14947401
2024-09-07,14.5,-102.5,-0.670700073,0.964385986,1.174682476,441.95465,0.3918582,30.71297,33.454838,0.12849906
2024-09-07,14.5,-102.25,-0.77923584,-0.074386597,0.782778295,453.3913,0.39442265,31.063564,33.45377,0.11972345
2024-09-07,14.5,-102.0,3.692062378,3.780059814,5.283954656,440.04456,0.37135714,30.903719,33.85613,0.12370004
2024-09-07,14.5,-101.75,1.523376465,1.842712402,2.390871149,443.57092,0.3901779,31.157867,33.590336,0.120664336
2024-09-07,14.5,-101.5,0.139083862,3.168045044,3.171096612,446.79126,0.3960382,31.217146,33.826374,0.12135899
2024-09-07,14.5,-101.25,-2.534591675,2.219970703,3.36933597,422.42566,0.35747248,31.16883,33.767395,0.12582955
2024-09-07,14.5,-101.0,0.230377197,0.848632813,0.879347089,444.67743,0.3258367,30.508013,33.484554,0.1269098
2024-09-07,14.5,-100.75,1.415405273,2.761138916,3.102782655,441.12582,0.3493145,30.775799,33.63739,0.13454078
2024-09-07,14.5,-100.5,-0.350326538,-0.286941528,0.452840064,425.29816,0.30568016,30.302097,33.49257,0.13210846
2024-09-07,14.5,-100.25,3.404800415,4.611633301,5.732349219,429.98236,0.33393252,30.61887,33.370667,0.1387772
2024-09-07,14.5,-100.0,-1.601089478,-1.779251099,2.393579325,441.56036,0.35968736,31.203407,33.28775,0.13575183
2024-09-07,14.5,-99.75,1.53956604,-1.063186646,1.870996909,427.0702,0.36416134,31.086683,33.37522,0.13738635
2024-09-07,14.5,-99.5,1.273483276,-1.199981689,1.749775903,432.6045,0.36981618,29.867125,33.665783,0.14069447
2024-09-07,14.5,-99.25,-2.6434021,2.923675537,3.94150394,428.05255,0.385189,30.17864,33.5656,0.14870632
2024-09-07,14.5,-99.0,-1.880966187,-0.113922119,1.884412918,428.0177,0.426396,31.381313,33.28648,0.13875668
2024-09-07,14.5,-98.75,0.210220337,1.418136597,1.433633146,428.8861,0.42973953,31.212519,33.4268,0.13561115
2024-09-07,14.5,-98.5,2.317550659,-1.305419922,2.659917711,433.78433,0.44781458,31.197426,33.392998,0.13784204
2024-09-07,14.5,-98.25,-2.022140503,-0.761428833,2.160746649,430.93353,0.3924869,30.969793,33.2835,0.13956782
2024-09-07,14.5,-98.0,0.071273804,-1.234710693,1.236766126,430.25256,0.3653031,30.685492,33.38765,0.14191122
2024-09-07,14.5,-97.75,2.669998169,2.870269775,3.920119744,428.5913,0.37633684,30.868492,33.405296,0.15756707
2024-09-07,14.5,-97.5,2.703170776,-1.032012939,2.893472473,418.33472,0.34145525,30.925968,33.391903,0.15225133
2024-09-07,14.5,-97.25,-4.419891357,2.610321045,5.133148699,427.22235,0.34731823,31.122639,33.05204,0.16269277
2024-09-07,14.5,-97.0,-4.889038086,0.5131073,4.915889798,420.84637,0.3153404,30.70196,33.222298,0.16290228
2024-09-07,14.5,-96.75,-6.183624268,2.970962524,6.860308113,420.03705,0.31622082,30.655682,33.096485,0.14637779
2024-09-07,14.5,-96.5,0.803878784,-0.744659424,1.095782258,414.32233,0.3603994,30.505033,33.2944,0.17938428
2024-09-07,14.5,-96.25,-1.362106323,-1.371673584,1.933086148,418.15964,0.37488788,30.794937,33.183525,0.22084329
2024-09-07,14.5,-96.0,-1.734588623,-1.146591187,2.079295323,412.0005,0.37321597,31.108543,33.114243,0.20125832
2024-09-07,14.5,-95.75,-2.973434448,-0.720779419,3.059548233,421.50378,0.31144473,30.740036,33.035004,0.2036084
2024-09-07,14.5,-95.5,-0.442276001,2.524307251,2.562759286,417.248,0.27717382,31.344807,33.221264,0.27921683
2024-09-07,14.5,-95.25,-5.272491455,2.273696899,5.741851943,412.00412,0.30418226,30.60174,33.18565,0.21944141
2024-09-07,14.5,-95.0,1.852478027,-1.921844482,2.669299731,406.0957,0.2899809,30.703344,33.16091,0.20951034
2024-09-07,14.5,-94.75,0.307632446,-0.289520264,0.422444914,402.20322,0.19607699,29.721148,33.108204,0.26700762
2024-09-07,14.5,-94.5,3.10333252,-1.390228271,3.400501047,409.66245,0.21232308,30.262117,33.12012,0.19609958
2024-09-07,14.5,-94.25,-2.638259888,1.57043457,3.070289884,399.94983,0.33089566,30.330364,33.334526,0.20274065
2024-09-07,14.5,-94.0,3.006195068,4.424789429,5.349389711,415.80136,0.31189835,30.30244,32.83626,0.18543951
2024-09-07,14.5,-93.75,-0.814178467,3.041320801,3.148415282,373.55096,0.29874817,30.26825,32.705204,0.17868386
2024-09-07,14.5,-93.5,0.135223389,1.369796753,1.376455052,427.16885,0.32439175,30.641901,32.982773,0.15373722
2024-09-07,14.5,-93.25,-5.564102173,2.438308716,6.074914187,415.77222,0.3091793,31.710785,32.7292,0.14764675
2024-09-07,14.5,-93.0,2.692672729,0.36277771,2.717000938,403.4941,0.31169102,31.06742,32.809456,0.14530468
2024-09-07,14.5,-92.75,-0.445510864,4.124313354,4.148305748,372.2368,0.30315924,30.718113,32.47701,0.14582102
2024-09-07,14.5,-92.5,0.268280029,-1.848617554,1.867983146,363.6238,0.3189982,31.581047,32.412235,0.17860384
2024-09-07,14.5,-92.25,2.680206299,-1.353012085,3.002356992,372.54127,0.30902168,30.79942,31.914055,0.17180445181818182
2024-09-07,14.5,-92.0,1.140914917,-1.395965576,1.802888443,381.45874000000003,0.31240860200000004,30.756508800000002,32.1291143,0.16500506363636364
2024-09-07,14.5,-91.75,-0.280563354,1.062423706,1.098844815,390.37621,0.315795524,30.7135976,32.3441736,0.15820567545454547
2024-09-07,14.5,-91.5,-0.262115479,1.199127197,1.227440654,399.29368,0.319182446,30.6706864,32.5592329,0.15140628727272729
2024-09-07,14.5,-91.25,0.33996582,0.722427368,0.798422232,408.21115000000003,0.322569368,30.627775200000002,32.7742922,0.1446068990909091
2024-09-07,14.5,-91.0,0.024291992,-0.660232544,0.660679281,417.12862,0.32595629000000004,30.584864000000003,32.9893515,0.1378075109090909
2024-09-07,14.5,-90.75,0.047988892,0.604095459,0.605998562,426.04609000000005,0.329343212,30.5419528,33.2044108,0.13100812272727275
2024-09-07,14.5,-90.5,-0.724594116,-0.40883255,0.83197397,434.96356000000003,0.332730134,30.4990416,33.4194701,0.12420873454545456
2024-09-07,14.5,-90.25,0.418426514,1.416290283,1.476806999,443.88103,0.336117056,30.456130400000003,33.6345294,0.11740934636363637
2024-09-07,14.5,-90.0,-1.166503906,-1.365737915,1.796098944,452.79850000000005,0.339503978,30.4132192,33.8495887,0.11060995818181818
2024-09-07,14.75,-105.0,-0.646057129,-1.060409546,1.241715837,461.71597,0.3428909,30.370308,34.064648,0.10381057
2024-09-07,14.75,-104.75,8.449386597,5.907165527,10.30954599,427.1843,0.30723187,31.81059,33.92076,0.099917464
2024-09-07,14.75,-104.5,-2.972244263,1.206039429,3.207610803,426.9319,0.29763398,30.253044,33.470684,0.13347474
2024-09-07,14.75,-104.25,-0.238021851,0.326339722,0.403920803,434.13058,0.33515352,30.214945,33.53738,0.106299005
2024-09-07,14.75,-104.0,2.984085083,-0.624099731,3.048649579,433.89618,0.32155707,30.637491,33.55813,0.11777581
2024-09-07,14.75,-103.75,-1.372131348,1.197494507,1.821191239,434.6713,0.3480054,30.364944,33.552807,0.109459415
2024-09-07,14.75,-103.5,-3.299377441,1.683731079,3.704165472,443.01477,0.34391835,30.568768,33.559536,0.11196637
2024-09-07,14.75,-103.25,-0.34072876,-0.740997314,0.815581454,430.57745,0.37868696,31.833647,33.445705,0.11705372
2024-09-07,14.75,-103.0,1.558837891,2.699951172,3.117645249,428.7157,0.39281934,30.494255,33.389145,0.13774206
2024-09-07,14.75,-102.75,1.50994873,-0.900436401,1.758047463,438.50232,0.37792024,30.45702,33.787,0.11364363
2024-09-07,14.75,-102.5,-1.300491333,0.509735107,1.396820528,440.7886,0.40026963,30.790878,33.74457,0.114209086
2024-09-07,14.75,-102.25,2.912704468,0.971954346,3.070593195,432.91623,0.39133483,30.929642,33.43541,0.12386705
2024-09-07,14.75,-102.0,5.223236084,1.898635864,5.557608598,425.60318,0.40805092,31.482656,33.482986,0.11886701
2024-09-07,14.75,-101.75,3.064086914,2.731750488,4.105007838,428.26062,0.3853366,30.237125,33.263847,0.12281476
2024-09-07,14.75,-101.5,2.130203247,4.24230957,4.747099785,441.88107,0.3895179,31.381062,33.54414,0.12186961
2024-09-07,14.75,-101.25,-1.447174072,3.106384277,3.426942672,440.4576,0.41126314,31.326918,33.558243,0.12650907
2024-09-07,14.75,-101.0,2.098510742,0.156112671,2.104309507,440.56702,0.35450992,30.305977,33.148342,0.12629175
2024-09-07,14.75,-100.75,-1.570404053,0.597976685,1.680400251,439.36984,0.31821927,30.592442,33.30263,0.12413725
2024-09-07,14.75,-100.5,1.983612061,-1.004898071,2.223631476,437.37036,0.41142574,31.315008,33.581326,0.13384692
2024-09-07,14.75,-100.25,2.311813354,0.672119141,2.407535072,437.46,0.3963649,30.5884,33.488987,0.12639326
2024-09-07,14.75,-100.0,2.753890991,-0.996780396,2.928734667,447.88177,0.32153407,30.341305,33.525246,0.13477458
2024-09-07,14.75,-99.75,-1.972045898,-5.318695068,5.672519921,426.7514,0.35354832,31.56947,33.431656,0.13125376
2024-09-07,14.75,-99.5,0.959945679,-0.309707642,1.008669683,431.0419,0.37526444,30.370937,33.324314,0.13956735
2024-09-07,14.75,-99.25,-1.965576172,0.079345703,1.96717702,434.16095,0.3879266,31.219072,33.33816,0.13967173
2024-09-07,14.75,-99.0,4.050811768,-0.265762329,4.059520365,424.87573,0.40688798,31.176191,33.324585,0.1372513
2024-09-07,14.75,-98.75,2.794296265,1.846618652,3.349342034,428.4964,0.4158499,31.04671,33.285656,0.13624422
2024-09-07,14.75,-98.5,1.152664185,-0.218963623,1.173277372,433.30612,0.44074604,31.14735,33.419018,0.1372792
2024-09-07,14.75,-98.25,1.218017578,1.042724609,1.603384368,431.61182,0.43215063,31.192467,33.459385,0.14218462
2024-09-07,14.75,-98.0,0.483169556,-0.781845093,0.919094429,424.91824,0.3192669,30.590347,32.85565,0.13702765
2024-09-07,14.75,-97.75,0.091629028,-3.051422119,3.052797541,434.1586,0.29146934,30.739374,32.78022,0.14095683
2024-09-07,14.75,-97.5,0.781234741,-1.649749756,1.825377215,413.4117,0.2719224,30.589197,32.85369,0.15954955
2024-09-07,14.75,-97.25,0.757095337,-0.549880981,0.935714937,427.6051,0.27587253,30.42239,33.29214,0.16238783
2024-09-07,14.75,-97.0,0.896087646,-1.491317749,1.739828066,423.316,0.3126707,30.723057,33.300045,0.1910419
2024-09-07,14.75,-96.75,0.803695679,-0.978652954,1.266368173,424.12408,0.28247908,30.63607,33.21537,0.16205092
2024-09-07,14.75,-96.5,-0.359436035,-1.314666748,1.362917063,414.93756,0.3604173,30.923267,33.34611,0.20610376
2024-09-07,14.75,-96.25,-0.660919189,-2.475830078,2.562527805,408.46582,0.3796518,30.2959,33.118584,0.26623815
2024-09-07,14.75,-96.0,2.19694519,-1.332244873,2.56932765,405.46368,0.35356197,30.130302,33.13717,0.20666258
2024-09-07,14.75,-95.75,1.544830322,-0.528839111,1.632841551,413.6474,0.34179947,30.628063,33.156605,0.25733688
2024-09-07,14.75,-95.5,-5.753555298,1.013504028,5.842139076,418.83835,0.31943488,31.03614,33.15033,0.31510597
2024-09-07,14.75,-95.25,-1.886047363,-2.763214111,3.345523409,422.28055,0.21430553,29.836237,33.226772,0.35268155
2024-09-07,14.75,-95.0,0.106109619,-1.938583374,1.941485192,406.29407,0.26726636,30.655504,33.17838,0.21412988
2024-09-07,14.75,-94.75,2.103881836,-0.655822754,2.203729172,427.09515,0.24589485,30.660404,33.313984,0.22096883
2024-09-07,14.75,-94.5,-2.511169434,1.930145264,3.167243701,397.58908,0.27652246,29.979076,33.386887,0.19152226
2024-09-07,14.75,-94.25,-2.57824707,2.014709473,3.272065436,413.79315,0.27606228,31.004782,33.159416,0.21748723
2024-09-07,14.75,-94.0,-1.808792114,-0.209594727,1.820895072,400.28363,0.29949778,31.216751,33.053078,0.19403131
